added_edge_correction_rel_max,added_edge_correction_rel_median,added_edge_correction_rel_p90,added_edge_fraction,added_edge_negative_lambda_fraction,added_prior_anchor,assembly_seconds,boundary_band_live,boundary_band_prior_anchor,boundary_edge_correction_rel_max,boundary_edge_correction_rel_median,boundary_edge_correction_rel_p90,boundary_edge_fraction,boundary_edge_negative_lambda_fraction,boundary_split_factor,constraint_regularization,constraint_resid_inf,constraint_resid_l2,core_edge_correction_rel_max,core_edge_correction_rel_median,core_edge_correction_rel_p90,core_edge_fraction,core_edge_negative_lambda_fraction,core_prior_anchor,correction_abs_max,correction_abs_median,correction_rel_l2,correction_rel_max,correction_rel_median,correction_rel_p90,domain,effective_weight_added_edge_median,effective_weight_added_edge_p90,effective_weight_boundary_edge_median,effective_weight_boundary_edge_p90,effective_weight_core_edge_median,effective_weight_core_edge_p90,effective_weight_median,effective_weight_original_boundary_edge_median,effective_weight_original_boundary_edge_p90,effective_weight_original_core_edge_median,effective_weight_original_core_edge_p90,effective_weight_original_edge_median,effective_weight_original_edge_p90,effective_weight_p90,family_seed,frac_err2_near_boundary_interior,frac_max_error_on_boundary,h_target,l2,l2_core_interior,l2_interior,l2_near_boundary_interior,lambda_ratio_median,linf,linf_core_interior,linf_interior,linf_near_boundary_interior,max_added_edges_on_flagged_node,max_error_dist_boundary,max_error_idx,max_error_is_boundary,max_error_local_cond,max_error_local_sigma_min,max_error_region,max_error_x,max_error_y,max_local_cond,max_local_size,mean_added_edges_per_flagged_node,median_dist_boundary,median_local_cond,median_radius,min_local_sigma_min,n_added_edges,n_boundary,n_core_interior,n_edges,n_flagged_enrichment_nodes,n_flagged_nodes_with_added_edges,n_flagged_nodes_without_added_edges,n_force_flagged_enrichment_nodes,n_interior,n_interior_eval,n_near_boundary_interior,n_original_edges,n_points,negative_lambda_fraction,operator,original_boundary_edge_correction_rel_max,original_boundary_edge_correction_rel_median,original_boundary_edge_correction_rel_p90,original_boundary_edge_fraction,original_boundary_edge_negative_lambda_fraction,original_core_edge_correction_rel_max,original_core_edge_correction_rel_median,original_core_edge_correction_rel_p90,original_core_edge_fraction,original_core_edge_negative_lambda_fraction,original_edge_correction_rel_max,original_edge_correction_rel_median,original_edge_correction_rel_p90,original_edge_fraction,original_edge_negative_lambda_fraction,original_prior_anchor,patch_const_max,patch_quad_max,patch_x2h_max,patch_x_max,patch_xy_max,patch_y2h_max,patch_y_max,prior_blend_geom,prior_blend_wls,rms,rms_core_interior,rms_interior,rms_near_boundary_interior,selected_attempt_alpha,selected_attempt_idx,selected_attempt_max_neighbors,selected_attempt_min_neighbors,solve_seconds,status,total_seconds,trial,unstable,unstable_reasons
,,,,,,0.07308538199868053,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2002,0.9654374850173119,0.0,0.2,7.662665498193608,3.017878091098508,9.530106121029377,11.567198735044789,1.0,55.63761722866395,7.433181622246372,55.63761722866395,55.63761722866395,,0.11000000000000004,38,False,37.14595172337216,0.0800292173038714,near_boundary_interior,0.9624128762162308,0.5117240034366201,47.775254542673316,23,,0.29325795917656855,29.075700903480353,0.08279826313992898,0.05454546034636041,,38,11,0,,,,,45,45,34,,83,0.0,wls,,,,,,,,,,,,,,,,,1.5654144647214707e-14,7.993605777301127e-15,6.8833827526759706e-15,1.4876988529977098e-14,6.356026815979021e-15,4.884981308350689e-15,9.547918011776346e-15,,,10.422020982643604,2.9556727103359526,14.15418059412607,16.196623885881646,,,,,0.00025825299962889403,ok,0.07334363499830943,2,True,linf_large
,,,,,,0.06458959600422531,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2003,0.9155761561732486,0.0,0.2,3.60753569037291,2.1276290815506913,4.485081626733621,5.429157173523598,1.0,25.40366169484087,4.545472594122707,25.40366169484087,25.40366169484087,,0.11000000000000004,38,False,38.863627296320146,0.07530259445906398,near_boundary_interior,0.9624128762162308,0.5117240034366201,48.05858494427085,23,,0.277297472107502,30.92955228337849,0.08279826313992898,0.0556445239787273,,38,13,0,,,,,46,46,33,,84,0.0,wls,,,,,,,,,,,,,,,,,1.84297022087776e-14,1.1546319456101628e-14,5.773159728050814e-15,2.0039525594484076e-14,1.6459056340067946e-14,7.993605777301127e-15,1.1185496973098452e-14,,,4.692424786588263,2.155935601427647,6.341004295258146,7.363214617490895,,,,,0.0003979159955633804,ok,0.0649875119997887,3,True,linf_large
,,,,,,0.08528893900802359,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2004,0.9450548137779207,0.0,0.2,2.711453499541742,1.3864268418156156,3.3730120611408814,3.991755324368908,1.0,15.199485478098628,2.2665540534479685,15.199485478098628,15.199485478098628,,0.11000000000000004,38,False,39.48357466575141,0.07216639201983333,near_boundary_interior,0.9624128762162308,0.5117240034366201,48.11842194297686,23,,0.28023996008164187,30.3451018237063,0.08279826313992898,0.053718874192023466,,38,11,0,,,,,46,46,35,,84,0.0,wls,,,,,,,,,,,,,,,,,1.6431300764452317e-14,6.217248937900877e-15,5.440092820663267e-15,1.021405182655144e-14,5.162537064506978e-15,2.6645352591003757e-15,6.050715484207103e-15,,,3.569363167338447,1.4164720822655774,4.823379852591184,5.472318293143049,,,,,0.0004620449908543378,ok,0.08575098399887793,4,True,linf_large
,,,,,,0.09632535799755715,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2005,0.9233461886712793,0.0,0.2,2.533291709141334,1.3590251010690615,3.142623602170056,3.9310344050442305,1.0,15.790428633730935,2.566615475135479,15.790428633730935,15.790428633730935,,0.11000000000000004,38,False,40.8710429442279,0.06822868174140236,near_boundary_interior,0.9624128762162308,0.5117240034366201,50.84469471911543,23,,0.307824970998139,30.07007265410457,0.08286972514368396,0.0496449336966402,,38,15,0,,,,,48,48,33,,86,0.0,wls,,,,,,,,,,,,,,,,,1.3766765505351941e-14,1.1102230246251565e-14,7.105427357601002e-15,1.532107773982716e-14,1.2823075934420558e-14,3.774758283725532e-15,8.715250743307479e-15,,,3.1883477366376964,1.3456313433932714,4.267703985839835,5.066459570821348,,,,,0.0004253739898558706,ok,0.09675073198741302,5,True,linf_large
,,,,,,0.0693085310049355,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2006,0.9032181622358082,0.0,0.2,3.124173480478945,1.8894574187262223,3.8769482741091,4.786659647491506,1.0,22.70235798015376,3.2536867893654016,22.70235798015376,22.70235798015376,,0.11000000000000004,38,False,41.33021123132832,0.06926857962436937,near_boundary_interior,0.9624128762162308,0.5117240034366201,52.529949210578394,23,,0.2919270132743945,30.474884926906228,0.08286972514368396,0.049644381946933595,,38,14,0,,,,,48,48,34,,86,0.0,wls,,,,,,,,,,,,,,,,,1.865174681370263e-14,9.325873406851315e-15,7.993605777301127e-15,1.532107773982716e-14,9.936496070395151e-15,1.2434497875801753e-14,1.0658141036401503e-14,,,4.014939089811271,1.9268673765562319,5.374122577533261,6.26455443358344,,,,,0.0004038259939989075,ok,0.06971235699893441,6,True,linf_large
,,,,,,0.059723139987909235,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2007,0.9280322892477906,0.0,0.2,30.11637574594149,16.412438267000322,37.40585032945698,45.53799125988228,1.0,238.84951111668607,32.991716023922805,238.84951111668607,238.84951111668607,,0.11000000000000004,38,False,36.35323430307491,0.0818694746297577,near_boundary_interior,0.9624128762162308,0.5117240034366201,49.82584823680601,23,,0.30892532837660946,30.249710000505182,0.08279826313992898,0.05263497241803175,,38,13,0,,,,,47,47,34,,85,0.0,wls,,,,,,,,,,,,,,,,,2.042810365310288e-14,9.325873406851315e-15,8.881784197001252e-15,9.71445146547012e-15,7.993605777301127e-15,3.9968028886505635e-15,8.18789480661053e-15,,,39.84959540057416,16.527775244611064,53.59008553016013,62.17338089997417,,,,,0.00040933700802270323,ok,0.06013247699593194,7,True,linf_large;l2_outlier;linf_outlier
,,,,,,0.06606667100277264,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2008,0.9767776618776298,0.0,0.2,49.63134268056573,16.016321576260804,61.670754379429276,75.2705384994107,1.0,419.9056515255488,42.70865059100123,419.9056515255488,419.9056515255488,,0.11000000000000004,38,False,38.08783096910484,0.07875036242802354,near_boundary_interior,0.9624128762162308,0.5117240034366201,50.10049675297819,23,,0.29995510170500117,29.916533472094127,0.08279826313992898,0.051079397646829276,,38,12,0,,,,,46,46,34,,84,0.0,wls,,,,,,,,,,,,,,,,,2.0872192862952943e-14,9.325873406851315e-15,6.217248937900877e-15,1.8207657603852567e-14,6.966649479522857e-15,3.6637359812630166e-15,9.992007221626409e-15,,,67.92691593520556,16.301536406000512,91.79153322603302,106.32810696432813,,,,,0.0004433150024851784,ok,0.06650998600525782,8,True,linf_large;l2_outlier;linf_outlier
,,,,,,0.07533418100501876,,,,,,,,2.0,,0.0,0.0,,,,,,,,,0.0,,,,ellipse,,,,,,,,,,,,,,,2009,0.9694527029596102,0.0,0.2,3.306461476672543,1.2302869688707392,4.136240201880334,5.033166133013118,1.0,22.36674410505865,1.83002205457366,22.36674410505865,22.36674410505865,,0.11000000000000004,38,False,41.32508689929373,0.06773781734383856,near_boundary_interior,0.9624128762162308,0.5117240034366201,53.028223845933724,23,,0.3044350878392095,29.738519568604744,0.08279826313992898,0.05044456962266015,,38,11,0,,,,,46,46,35,,84,0.0,wls,,,,,,,,,,,,,,,,,1.199040866595169e-14,5.329070518200751e-15,3.885780586188048e-15,1.021405182655144e-14,4.65599780952175e-15,5.995204332975845e-15,7.549516567451064e-15,,,4.337601398745762,1.2300422289582609,5.861521569653671,6.684307790627397,,,,,0.00031209598819259554,ok,0.07564627699321136,9,True,linf_large
nan,nan,nan,0.0,nan,1.0,0.3604097679926781,0.0,1.0,6.634211750738825,0.5682728289123653,2.0595903664623023,0.7285879629629629,0.3204924543288324,2.0,1e-13,1.0657228571853139e-11,5.157093759014608e-11,2.565912119365304,0.2896577720216599,1.5367424730431423,0.27141203703703703,0.2462686567164179,1.0,0.2762230711539394,0.04290014118017012,0.5523700430876437,6.634211750738825,0.4877290036111723,1.8715193848049028,star,nan,nan,18.07626264360507,82.23823923010302,26.0727331743465,116.40968082791248,19.927893320450213,18.07626264360507,82.23823923010302,26.0727331743465,116.40968082791248,19.927893320450213,94.19918284865413,94.19918284865413,3008,0.516498595668466,0.0,0.1,0.04648059270501643,0.052433366588627676,0.053818559362055415,0.0552199937252765,0.7658461795847253,0.15756602488389498,0.11962016100637907,0.15756602488389498,0.15756602488389498,0,0.05500000000000003,118,False,16.075338628308526,0.2682368735253771,near_boundary_interior,-0.6196603863066787,0.18169060603766468,33.69818821310977,54,0.0,0.1621905684019837,9.657756193978889,0.03726084492074218,0.15101194888298583,0,95,57,3456,0,0,0,0,145,145,88,3456,240,0.3003472222222222,ccpfm,6.634211750738825,0.5682728289123653,2.0595903664623023,0.7285879629629629,0.3204924543288324,2.565912119365304,0.2896577720216599,1.5367424730431423,0.27141203703703703,0.2462686567164179,6.634211750738825,0.4877290036111723,1.8715193848049028,1.0,0.3003472222222222,1.0,3.632649736573512e-13,1.1260739007923348e-09,9.914917775688536e-10,9.838556636054818e-10,6.917975081677241e-10,5.828026949927789e-10,7.114477895697746e-10,0.35,0.65,0.044590969969083884,0.05282509266649394,0.057367845413316604,0.060127435785129475,2.35,0,68,24,0.0011946580052608624,ok,0.36160442599793896,8,False,l2_outlier
nan,nan,nan,0.0,nan,1.0,0.4010403479915112,0.0,1.0,6.28852264811203,0.5983002704867235,2.054605140019989,0.7328866880279639,0.3199523052464229,2.0,1e-13,1.0048833293252457e-11,4.8968086206954896e-11,2.7417214662386247,0.2859530162460062,1.5413546090974801,0.26711331197203614,0.24972737186477645,1.0,0.28216830918802244,0.043559778839808015,0.5530868356108123,6.28852264811203,0.5074151557953056,1.8835270722531268,star,nan,nan,18.114347472369772,80.96891152789752,25.8825077869406,113.01247383875746,20.005930878417058,18.114347472369772,80.96891152789752,25.8825077869406,113.01247383875746,20.005930878417058,93.03731454190726,93.03731454190726,3009,0.5668092516396294,0.0,0.1,0.045775345320209916,0.04919122896394904,0.05327335349096392,0.05718432855807627,0.7625198918393629,0.17210888043334788,0.13415030769151892,0.17210888043334788,0.17210888043334788,0,0.05500000000000003,121,False,16.238044416384437,0.2609426002995893,near_boundary_interior,-0.6196603863066784,-0.1816906060376642,35.41715480391144,53,0.0,0.16448919376671303,9.847377593850915,0.03726084492074218,0.15010293899181681,0,95,57,3433,0,0,0,0,145,145,88,3433,240,0.3011942907078357,ccpfm,6.28852264811203,0.5983002704867235,2.054605140019989,0.7328866880279639,0.3199523052464229,2.7417214662386247,0.2859530162460062,1.5413546090974801,0.26711331197203614,0.24972737186477645,6.28852264811203,0.5074151557953056,1.8835270722531268,1.0,0.3011942907078357,1.0,5.080380560684716e-13,1.0034781894319167e-09,9.972818126868788e-10,1.0713234743775502e-09,7.009526570289637e-10,6.805533914189255e-10,5.85711035228087e-10,0.35,0.65,0.044507569288204006,0.04972132197209954,0.057260547514854224,0.06165388469322804,2.35,0,68,24,0.0011497060040710494,ok,0.4021900539955823,9,False,l2_outlier
